CNPJ;RazaoSocial;Ano;Trimestre;ValorDespesas
;;2025;2;883707.89
;;2025;2;833443.0
;;2025;2;97734.66
;;2025;2;1108921.58
;;2025;2;3076.65
;;2025;2;38868.61
;;2025;2;74214.81
;;2025;2;27571.13
;;2025;2;139366.6
;;2025;2;691567.97
;;2025;2;165056.15
;;2025;2;2892798.93
;;2025;2;443.0
;;2025;2;26350.57
;;2025;2;105143.28
;;2025;2;2436469.93
;;2025;2;142410.31
;;2025;2;616129.46
;;2025;2;267085.75
;;2025;2;13556849.84
;;2025;2;872284.98
;;2025;2;429665.92
;;2025;2;80126.84
;;2025;2;15062791.31
;;2025;2;50558368.51
;;2025;2;10953996.7
;;2025;2;905322.45
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;20623.81
;;2025;2;21402316.07
;;2025;2;11217.69
;;2025;2;2403630.52
;;2025;2;143671.76
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;4861472.17
;;2025;2;7000.0
;;2025;2;2230247.21
;;2025;2;148498.0
;;2025;2;5430.87
;;2025;2;90259.53
;;2025;2;981248.28
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;834305.03
;;2025;2;17486.98
;;2025;2;217141.01
;;2025;2;410.16
;;2025;2;4567910.12
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;119969037.18
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;908657.26
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;3849191.13
;;2025;2;0.0
;;2025;2;34098.63
;;2025;2;66342.51
;;2025;2;58166.02
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;17606173.65
;;2025;2;6654.01
;;2025;2;951119.77
;;2025;2;828773.6
;;2025;2;5388619.41
;;2025;2;2520441.86
;;2025;2;79574.3
;;2025;2;22729249.78
;;2025;2;32688462.83
;;2025;2;931443.29
;;2025;2;12166566.12
;;2025;2;154739.48
;;2025;2;96036.95
;;2025;2;725.95
;;2025;2;19115.32
;;2025;2;35860.0
;;2025;2;656873.73
;;2025;2;61140.6
;;2025;2;2613.8
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;440176.6
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;73364.96
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;2267029.36
;;2025;2;4571328.75
;;2025;2;203811.25
;;2025;2;3093.75
;;2025;2;133356.55
;;2025;2;13040.11
;;2025;2;31878.57
;;2025;2;2351.61
;;2025;2;235.62
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;306176.64
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;135402.56
;;2025;2;0.0
;;2025;2;6158672.7
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;10906.7
;;2025;2;0.0
;;2025;2;2686715.89
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;1867228.35
;;2025;2;2475163.01
;;2025;2;53021.31
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;2313773.2
;;2025;2;148.5
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;3840431.32
;;2025;2;6039938.58
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;44000.7
;;2025;2;83438.21
;;2025;2;896722.44
;;2025;2;25403.0
;;2025;2;83910.69
;;2025;2;2550.0
;;2025;2;25741.68
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
;;2025;2;0.0
