CNPJ;RazaoSocial;Ano;Trimestre;ValorDespesas;RegistroANS;Modalidade;UF;ConflitoCadastro
;;2025;1;232896.12;;;;False
;;2025;1;742604.14;;;;False
;;2025;1;56780.23;;;;False
;;2025;1;625813.08;;;;False
;;2025;1;261269.65;;;;False
;;2025;1;939801.59;;;;False
;;2025;1;957.1;;;;False
;;2025;1;53758.99;;;;False
;;2025;1;24710.59;;;;False
;;2025;1;133130.4;;;;False
;;2025;1;45736.12;;;;False
;;2025;1;26741.74;;;;False
;;2025;1;76698.52;;;;False
;;2025;1;1310726.83;;;;False
;;2025;1;29072.79;;;;False
;;2025;1;7664.51;;;;False
;;2025;1;64253.72;;;;False
;;2025;1;14024.16;;;;False
;;2025;1;10932.8;;;;False
;;2025;1;30.0;;;;False
;;2025;1;9261.38;;;;False
;;2025;1;716896.55;;;;False
;;2025;1;91034.29;;;;False
;;2025;1;373324.2;;;;False
;;2025;1;15535.72;;;;False
;;2025;1;6970.46;;;;False
;;2025;1;900.59;;;;False
;;2025;1;1534299.31;;;;False
;;2025;1;535981.51;;;;False
;;2025;1;1644631.32;;;;False
;;2025;1;100762.55;;;;False
;;2025;1;10432.25;;;;False
;;2025;1;832.5;;;;False
;;2025;1;2165566.85;;;;False
;;2025;1;623.1;;;;False
;;2025;1;7276.44;;;;False
;;2025;1;963989.04;;;;False
;;2025;1;873.37;;;;False
;;2025;1;3562.96;;;;False
;;2025;1;27023.92;;;;False
;;2025;1;676.69;;;;False
;;2025;1;4236.72;;;;False
;;2025;1;2313.66;;;;False
;;2025;1;237243.92;;;;False
;;2025;1;376693.73;;;;False
;;2025;1;1575118.0;;;;False
;;2025;1;35178.81;;;;False
;;2025;1;4226.91;;;;False
;;2025;1;61199.07;;;;False
;;2025;1;1827899.57;;;;False
;;2025;1;229.37;;;;False
;;2025;1;16142.13;;;;False
;;2025;1;5150.85;;;;False
;;2025;1;29973.18;;;;False
;;2025;1;764.25;;;;False
;;2025;1;1002.29;;;;False
;;2025;1;228.5;;;;False
;;2025;1;11286.58;;;;False
;;2025;1;2135.84;;;;False
;;2025;1;1513.74;;;;False
;;2025;1;2392.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;24255.45;;;;False
;;2025;1;515514.32;;;;False
;;2025;1;206428.83;;;;False
;;2025;1;696408.13;;;;False
;;2025;1;264028.73;;;;False
;;2025;1;48970.86;;;;False
;;2025;1;2720.08;;;;False
;;2025;1;39001.83;;;;False
;;2025;1;4781.78;;;;False
;;2025;1;18718.09;;;;False
;;2025;1;626901.81;;;;False
;;2025;1;576013.9;;;;False
;;2025;1;1617604.69;;;;False
;;2025;1;2296.51;;;;False
;;2025;1;99986.31;;;;False
;;2025;1;34313.43;;;;False
;;2025;1;627.0;;;;False
;;2025;1;28742.48;;;;False
;;2025;1;472698.13;;;;False
;;2025;1;2555246.74;;;;False
;;2025;1;133685.15;;;;False
;;2025;1;616317.13;;;;False
;;2025;1;289640.58;;;;False
;;2025;1;1708749.59;;;;False
;;2025;1;272867.92;;;;False
;;2025;1;183457.31;;;;False
;;2025;1;75284.92;;;;False
;;2025;1;346821.55;;;;False
;;2025;1;3558328.1;;;;False
;;2025;1;8741625.61;;;;False
;;2025;1;11341.69;;;;False
;;2025;1;830466.36;;;;False
;;2025;1;70336.87;;;;False
;;2025;1;200413.84;;;;False
;;2025;1;686.66;;;;False
;;2025;1;789314.62;;;;False
;;2025;1;43836.46;;;;False
;;2025;1;3628379.41;;;;False
;;2025;1;177531.25;;;;False
;;2025;1;1033917.26;;;;False
;;2025;1;552.39;;;;False
;;2025;1;2970459.38;;;;False
;;2025;1;5683683.99;;;;False
;;2025;1;940.01;;;;False
;;2025;1;577904.98;;;;False
;;2025;1;5544.79;;;;False
;;2025;1;395433.13;;;;False
;;2025;1;723876.43;;;;False
;;2025;1;123721.71;;;;False
;;2025;1;2962108.3;;;;False
;;2025;1;236582.48;;;;False
;;2025;1;548914.38;;;;False
;;2025;1;8332.26;;;;False
;;2025;1;2762487.37;;;;False
;;2025;1;6382.06;;;;False
;;2025;1;691.24;;;;False
;;2025;1;2059.85;;;;False
;;2025;1;21923.17;;;;False
;;2025;1;46493.83;;;;False
;;2025;1;23237.3;;;;False
;;2025;1;4749.5;;;;False
;;2025;1;31918.56;;;;False
;;2025;1;1786.36;;;;False
;;2025;1;26866.66;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;176228.03;;;;False
;;2025;1;1624229.86;;;;False
;;2025;1;64404.66;;;;False
;;2025;1;7374.14;;;;False
;;2025;1;780194.14;;;;False
;;2025;1;814001.78;;;;False
;;2025;1;9089538.36;;;;False
;;2025;1;307324.54;;;;False
;;2025;1;17827.36;;;;False
;;2025;1;2878822.46;;;;False
;;2025;1;12908.84;;;;False
;;2025;1;170517.12;;;;False
;;2025;1;3176.03;;;;False
;;2025;1;2415.9;;;;False
;;2025;1;64273.68;;;;False
;;2025;1;88.85;;;;False
;;2025;1;3068389.71;;;;False
;;2025;1;587.76;;;;False
;;2025;1;12099233.6;;;;False
;;2025;1;232642.25;;;;False
;;2025;1;38.55;;;;False
;;2025;1;35406.4;;;;False
;;2025;1;957.14;;;;False
;;2025;1;19525.71;;;;False
;;2025;1;32859.31;;;;False
;;2025;1;226746.5;;;;False
;;2025;1;1718.93;;;;False
;;2025;1;32658.48;;;;False
;;2025;1;733.4;;;;False
;;2025;1;3178.04;;;;False
;;2025;1;4580.5;;;;False
;;2025;1;42312.35;;;;False
;;2025;1;1466.0;;;;False
;;2025;1;128756.36;;;;False
;;2025;1;42479.52;;;;False
;;2025;1;127694.4;;;;False
;;2025;1;5819479.44;;;;False
;;2025;1;202748.47;;;;False
;;2025;1;1201851.21;;;;False
;;2025;1;411523.71;;;;False
;;2025;1;5003412.24;;;;False
;;2025;1;1934.35;;;;False
;;2025;1;76256.39;;;;False
;;2025;1;3963468.08;;;;False
;;2025;1;1142156.66;;;;False
;;2025;1;5446295.92;;;;False
;;2025;1;4201.74;;;;False
;;2025;1;79653.29;;;;False
;;2025;1;43228.45;;;;False
;;2025;1;598760.5;;;;False
;;2025;1;4401029.4;;;;False
;;2025;1;1846.01;;;;False
;;2025;1;538.4;;;;False
;;2025;1;9029.68;;;;False
;;2025;1;24188.36;;;;False
;;2025;1;1369701.2;;;;False
;;2025;1;256445.51;;;;False
;;2025;1;1288909.88;;;;False
;;2025;1;90.88;;;;False
;;2025;1;2181.12;;;;False
;;2025;1;1635.84;;;;False
;;2025;1;13086.72;;;;False
;;2025;1;732824.33;;;;False
;;2025;1;419846.84;;;;False
;;2025;1;6832797.71;;;;False
;;2025;1;1872807.36;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;36831.9;;;;False
;;2025;1;0.0;;;;False
;;2025;1;241992.83;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;49052.63;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;271483.03;;;;False
;;2025;1;3312593.09;;;;False
;;2025;1;87178.39;;;;False
;;2025;1;55200.9;;;;False
;;2025;1;1510915.75;;;;False
;;2025;1;1449.0;;;;False
;;2025;1;7672706.48;;;;False
;;2025;1;540785.12;;;;False
;;2025;1;7928811.87;;;;False
;;2025;1;564713.19;;;;False
;;2025;1;25716.82;;;;False
;;2025;1;2104696.79;;;;False
;;2025;1;1368.87;;;;False
;;2025;1;443791.2;;;;False
;;2025;1;7893.34;;;;False
;;2025;1;243195.54;;;;False
;;2025;1;15998.4;;;;False
;;2025;1;68279.28;;;;False
;;2025;1;994.32;;;;False
;;2025;1;40900.71;;;;False
;;2025;1;994.66;;;;False
;;2025;1;23410.08;;;;False
;;2025;1;994.32;;;;False
;;2025;1;40900.71;;;;False
;;2025;1;994.66;;;;False
;;2025;1;23410.08;;;;False
;;2025;1;367284.21;;;;False
;;2025;1;1540590.4;;;;False
;;2025;1;294844.05;;;;False
;;2025;1;168057.5;;;;False
;;2025;1;3530079.74;;;;False
;;2025;1;25826.7;;;;False
;;2025;1;90684.4;;;;False
;;2025;1;326576.94;;;;False
;;2025;1;467049.91;;;;False
;;2025;1;107608.38;;;;False
;;2025;1;29248.75;;;;False
;;2025;1;5800.0;;;;False
;;2025;1;263394.56;;;;False
;;2025;1;350.0;;;;False
;;2025;1;22620.0;;;;False
;;2025;1;227.64;;;;False
;;2025;1;94597.88;;;;False
;;2025;1;1610.0;;;;False
;;2025;1;29176.0;;;;False
;;2025;1;180.0;;;;False
;;2025;1;4470.0;;;;False
;;2025;1;18833.83;;;;False
;;2025;1;1022.54;;;;False
;;2025;1;4386432.45;;;;False
;;2025;1;1632.49;;;;False
;;2025;1;9171105.86;;;;False
;;2025;1;7412.03;;;;False
;;2025;1;111230.84;;;;False
;;2025;1;16121506.18;;;;False
;;2025;1;7000000.0;;;;False
;;2025;1;614.02;;;;False
;;2025;1;9191765.85;;;;False
;;2025;1;514.06;;;;False
;;2025;1;18931040.66;;;;False
;;2025;1;21540.0;;;;False
;;2025;1;6661.78;;;;False
;;2025;1;636.2;;;;False
;;2025;1;23534.24;;;;False
;;2025;1;6797.44;;;;False
;;2025;1;22018.36;;;;False
;;2025;1;257215.68;;;;False
;;2025;1;45802740.17;;;;False
;;2025;1;28.98;;;;False
;;2025;1;638337.62;;;;False
;;2025;1;792.77;;;;False
;;2025;1;70024.65;;;;False
;;2025;1;54703.35;;;;False
;;2025;1;5568.38;;;;False
;;2025;1;618.78;;;;False
;;2025;1;111393.2;;;;False
;;2025;1;104999.8;;;;False
;;2025;1;52414.05;;;;False
;;2025;1;448863.65;;;;False
;;2025;1;28018234.2;;;;False
;;2025;1;404.31;;;;False
;;2025;1;19721918.94;;;;False
;;2025;1;25144037.76;;;;False
;;2025;1;15090.01;;;;False
;;2025;1;733705.22;;;;False
;;2025;1;25583.62;;;;False
;;2025;1;7277024.03;;;;False
;;2025;1;98.57;;;;False
;;2025;1;5883767.15;;;;False
;;2025;1;5788936.25;;;;False
;;2025;1;3121364.07;;;;False
;;2025;1;3322.0;;;;False
;;2025;1;6635.0;;;;False
;;2025;1;9847.0;;;;False
;;2025;1;93922.33;;;;False
;;2025;1;33614.13;;;;False
;;2025;1;52030.22;;;;False
;;2025;1;10130.0;;;;False
;;2025;1;290058.75;;;;False
;;2025;1;20059.15;;;;False
;;2025;1;107358.65;;;;False
;;2025;1;173311.78;;;;False
;;2025;1;18159926.4;;;;False
;;2025;1;13451949.35;;;;False
;;2025;1;97518.92;;;;False
;;2025;1;903219.46;;;;False
;;2025;1;494087.7;;;;False
;;2025;1;3696323.2;;;;False
;;2025;1;52104.52;;;;False
;;2025;1;438856.98;;;;False
;;2025;1;333344.38;;;;False
;;2025;1;2614817.56;;;;False
;;2025;1;655.34;;;;False
;;2025;1;62987.47;;;;False
;;2025;1;232568.78;;;;False
;;2025;1;649703.91;;;;False
;;2025;1;906650.79;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;59919568.72;;;;False
;;2025;1;1803.19;;;;False
;;2025;1;112982588.08;;;;False
;;2025;1;0.0;;;;False
;;2025;1;89838872.34;;;;False
;;2025;1;220668.98;;;;False
;;2025;1;267818.91;;;;False
;;2025;1;40653807.75;;;;False
;;2025;1;27816816.68;;;;False
;;2025;1;23401639.7;;;;False
;;2025;1;104661.73;;;;False
;;2025;1;6884262.02;;;;False
;;2025;1;121132.06;;;;False
;;2025;1;49318.89;;;;False
;;2025;1;372295.98;;;;False
;;2025;1;91749.58;;;;False
;;2025;1;149401.82;;;;False
;;2025;1;1825890.35;;;;False
;;2025;1;9294.03;;;;False
;;2025;1;5229256.78;;;;False
;;2025;1;511.34;;;;False
;;2025;1;4542472.44;;;;False
;;2025;1;4996522.19;;;;False
;;2025;1;100548.7;;;;False
;;2025;1;1596943.55;;;;False
;;2025;1;20123.86;;;;False
;;2025;1;3168614.29;;;;False
;;2025;1;5631926.06;;;;False
;;2025;1;314709.23;;;;False
;;2025;1;5825238.43;;;;False
;;2025;1;18472180.99;;;;False
;;2025;1;18958.58;;;;False
;;2025;1;9731495.35;;;;False
;;2025;1;19210.87;;;;False
;;2025;1;14596886.66;;;;False
;;2025;1;10847424.7;;;;False
;;2025;1;7837663.6;;;;False
;;2025;1;61485425.39;;;;False
;;2025;1;37997.05;;;;False
;;2025;1;30254120.93;;;;False
;;2025;1;30892.64;;;;False
;;2025;1;36296744.82;;;;False
;;2025;1;1489.06;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;147786460.84;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;1535138.39;;;;False
;;2025;1;6657885.39;;;;False
;;2025;1;952815.65;;;;False
;;2025;1;41575.12;;;;False
;;2025;1;24423930.17;;;;False
;;2025;1;4744.6;;;;False
;;2025;1;1651366.14;;;;False
;;2025;1;5057305.3;;;;False
;;2025;1;614518.6;;;;False
;;2025;1;32164.62;;;;False
;;2025;1;19309423.37;;;;False
;;2025;1;3503.79;;;;False
;;2025;1;20727.88;;;;False
;;2025;1;567241.99;;;;False
;;2025;1;3194471.68;;;;False
;;2025;1;5112.68;;;;False
;;2025;1;552012.32;;;;False
;;2025;1;4399276.84;;;;False
;;2025;1;221127.54;;;;False
;;2025;1;432964.95;;;;False
;;2025;1;14957.42;;;;False
;;2025;1;242916.6;;;;False
;;2025;1;1316.52;;;;False
;;2025;1;208521.42;;;;False
;;2025;1;555309.45;;;;False
;;2025;1;93205.66;;;;False
;;2025;1;318.79;;;;False
;;2025;1;2037472.42;;;;False
;;2025;1;2992.5;;;;False
;;2025;1;709.56;;;;False
;;2025;1;595.64;;;;False
;;2025;1;4316.56;;;;False
;;2025;1;34801.77;;;;False
;;2025;1;311859.73;;;;False
;;2025;1;14835.01;;;;False
;;2025;1;302405.03;;;;False
;;2025;1;38597.11;;;;False
;;2025;1;57112.4;;;;False
;;2025;1;37157.41;;;;False
;;2025;1;16467.2;;;;False
;;2025;1;17.49;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;347140.12;;;;False
;;2025;1;4762.6;;;;False
;;2025;1;24008.32;;;;False
;;2025;1;19806.22;;;;False
;;2025;1;24581.42;;;;False
;;2025;1;1064475.23;;;;False
;;2025;1;7028372.99;;;;False
;;2025;1;3786.42;;;;False
;;2025;1;4012432.98;;;;False
;;2025;1;24932.49;;;;False
;;2025;1;5788222.01;;;;False
;;2025;1;977805.04;;;;False
;;2025;1;32428682.33;;;;False
;;2025;1;4.63;;;;False
;;2025;1;25294282.78;;;;False
;;2025;1;8231.0;;;;False
;;2025;1;14709686.7;;;;False
;;2025;1;899334.42;;;;False
;;2025;1;4055146.14;;;;False
;;2025;1;2106621.61;;;;False
;;2025;1;1517.77;;;;False
;;2025;1;2872768.03;;;;False
;;2025;1;2210.0;;;;False
;;2025;1;699582.93;;;;False
;;2025;1;463682.52;;;;False
;;2025;1;333821.63;;;;False
;;2025;1;1083150.46;;;;False
;;2025;1;0.0;;;;False
;;2025;1;25854.32;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;7180.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;1382.2;;;;False
;;2025;1;194006.49;;;;False
;;2025;1;261.84;;;;False
;;2025;1;148783.87;;;;False
;;2025;1;342.8;;;;False
;;2025;1;511355.23;;;;False
;;2025;1;3899.18;;;;False
;;2025;1;1259.88;;;;False
;;2025;1;1616114.39;;;;False
;;2025;1;45.96;;;;False
;;2025;1;21453.84;;;;False
;;2025;1;217266.56;;;;False
;;2025;1;756152.19;;;;False
;;2025;1;1455870.3;;;;False
;;2025;1;359088.1;;;;False
;;2025;1;7270.65;;;;False
;;2025;1;12604495.61;;;;False
;;2025;1;1631572.85;;;;False
;;2025;1;4001.96;;;;False
;;2025;1;6494.0;;;;False
;;2025;1;14422.22;;;;False
;;2025;1;69502.53;;;;False
;;2025;1;51151.63;;;;False
;;2025;1;15422.05;;;;False
;;2025;1;2345.04;;;;False
;;2025;1;605828.7;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;27280.78;;;;False
;;2025;1;257466.03;;;;False
;;2025;1;42602.58;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
;;2025;1;0.0;;;;False
